,Irr_angulo_medida,Irr_angulo_teorica,Irr_global_medida,Irr_global_teorica
2019-01-01 00:00:00,0,0.0,0.0,0.0
2019-01-01 01:00:00,0,0.0,0.0,0.0
2019-01-01 02:00:00,0,0.0,0.0,0.0
2019-01-01 03:00:00,0,0.0,0.0,0.0
2019-01-01 04:00:00,0,0.0,0.0,0.0
2019-01-01 05:00:00,0,0.0,0.0,0.0
2019-01-01 06:00:00,75,71.20995921051552,361.8159193051618,343.53195807247664
2019-01-01 07:00:00,285,298.31902340196643,652.378772014736,682.8666601951234
2019-01-01 08:00:00,501,525.2337375183165,781.6657083752581,819.4754520954875
2019-01-01 09:00:00,678,715.9289931909206,841.5445400142758,888.6226183742431
2019-01-01 10:00:00,780,850.5558890351149,848.0921347195357,924.8073841411067
2019-01-01 11:00:00,823,916.8743182369274,843.7764075665018,940.0205570254436
2019-01-01 12:00:00,883,909.0959227581313,911.376996562973,938.311564746263
2019-01-01 13:00:00,807,827.8452115835153,896.093268507969,919.2398035520982
2019-01-01 14:00:00,661,680.3090570594516,852.670312640401,877.5784211421769
2019-01-01 15:00:00,458,480.1760974721852,761.6979187608231,798.5788953782916
2019-01-01 16:00:00,228,249.15406252965732,583.6489279497496,637.8004451305236
2019-01-01 17:00:00,36,33.9199361852404,228.50361534445597,215.30077918279625
2019-01-01 18:00:00,0,0.0,0.0,0.0
2019-01-01 19:00:00,0,0.0,0.0,0.0
2019-01-01 20:00:00,0,0.0,0.0,0.0
2019-01-01 21:00:00,0,0.0,0.0,0.0
2019-01-01 22:00:00,0,0.0,0.0,0.0
2019-01-01 23:00:00,0,0.0,0.0,0.0
2019-01-02 00:00:00,0,0.0,0.0,0.0
2019-01-02 01:00:00,0,0.0,0.0,0.0
2019-01-02 02:00:00,0,0.0,0.0,0.0
2019-01-02 03:00:00,0,0.0,0.0,0.0
2019-01-02 04:00:00,0,0.0,0.0,0.0
2019-01-02 05:00:00,0,0.0,0.0,0.0
2019-01-02 06:00:00,76,69.49790905176295,370.31403966716744,338.63225591289125
2019-01-02 07:00:00,291,296.5057228169103,668.6955032970039,681.3472286924252
2019-01-02 08:00:00,516,523.876173161669,806.5661827454209,818.8775294928031
2019-01-02 09:00:00,703,715.2270270702725,873.224026873126,888.4116994406795
2019-01-02 10:00:00,844,850.6099180200143,917.6338069390358,924.8203996360272
2019-01-02 11:00:00,901,917.7092613125442,923.0840604306336,940.2028759458163
2019-01-02 12:00:00,870,910.6679204575355,896.7405834384828,938.6584854135634
2019-01-02 13:00:00,758,830.0463428238628,839.9522651217,919.7880023890324
2019-01-02 14:00:00,624,682.9723107768571,802.5797439199641,878.4290741790321
2019-01-02 15:00:00,443,483.07564442823946,733.6256769456901,799.9925432497577
2019-01-02 16:00:00,206,251.9738282483682,523.7393737324661,640.6243446785065
2019-01-02 17:00:00,34,35.666036091907436,212.16676827499285,222.5631651411546
2019-01-02 18:00:00,0,0.0,0.0,0.0
2019-01-02 19:00:00,0,0.0,0.0,0.0
2019-01-02 20:00:00,0,0.0,0.0,0.0
2019-01-02 21:00:00,0,0.0,0.0,0.0
2019-01-02 22:00:00,0,0.0,0.0,0.0
2019-01-02 23:00:00,0,0.0,0.0,0.0
2019-01-03 00:00:00,0,0.0,0.0,0.0
2019-01-03 01:00:00,0,0.0,0.0,0.0
2019-01-03 02:00:00,0,0.0,0.0,0.0
2019-01-03 03:00:00,0,0.0,0.0,0.0
2019-01-03 04:00:00,0,0.0,0.0,0.0
2019-01-03 05:00:00,0,0.0,0.0,0.0
2019-01-03 06:00:00,56,67.83528018545863,275.562347236045,333.80087559499555
2019-01-03 07:00:00,154,294.7527198191788,355.21236952803497,679.8689092974255
2019-01-03 08:00:00,180,522.5883561726241,281.85769442010684,818.3086066756078
2019-01-03 09:00:00,274,714.5501740016414,340.5905174900185,888.2080785978167
2019-01-03 10:00:00,461,850.738308344962,501.160528860904,924.8513243652753
2019-01-03 11:00:00,789,918.6138748838804,807.7123036274163,940.4001635317697
2019-01-03 12:00:00,780,912.3007830829963,802.8427269694566,939.0180109060558
2019-01-03 13:00:00,687,832.3382508447954,759.6492590400736,920.3568202692283
2019-01-03 14:00:00,602,685.6699476485941,771.9901732945585,879.286481242706
2019-01-03 15:00:00,445,485.9945171900438,733.8055194007471,801.40552609563
2019-01-03 16:00:00,224,254.8000180495696,565.6461793389468,643.4225745769362
2019-01-03 17:00:00,36,37.39362246067674,221.039076960789,229.59588313689486
2019-01-03 18:00:00,0,0.0,0.0,0.0
2019-01-03 19:00:00,0,0.0,0.0,0.0
2019-01-03 20:00:00,0,0.0,0.0,0.0
2019-01-03 21:00:00,0,0.0,0.0,0.0
2019-01-03 22:00:00,0,0.0,0.0,0.0
2019-01-03 23:00:00,0,0.0,0.0,0.0
2019-01-04 00:00:00,0,0.0,0.0,0.0
2019-01-04 01:00:00,0,0.0,0.0,0.0
2019-01-04 02:00:00,0,0.0,0.0,0.0
2019-01-04 03:00:00,0,0.0,0.0,0.0
2019-01-04 04:00:00,0,0.0,0.0,0.0
2019-01-04 05:00:00,0,0.0,0.0,0.0
2019-01-04 06:00:00,68,66.22271741262585,337.87509475032783,329.0442194178697
2019-01-04 07:00:00,246,293.06092924686584,569.4877248025578,678.4333407533373
2019-01-04 08:00:00,438,521.3708378046663,687.0021880291541,817.7691925716871
2019-01-04 09:00:00,673,713.9972682781516,837.0507837747405,888.0415646734778
2019-01-04 10:00:00,666,850.9122717993915,723.9040998179896,924.8932164279566
2019-01-04 11:00:00,783,919.587102335757,800.9021627180729,940.6121316326355
2019-01-04 12:00:00,834,913.9929826859789,857.1740016756688,939.3897151947493
2019-01-04 13:00:00,773,834.6350172556901,852.9175880645972,920.9248199637473
2019-01-04 14:00:00,638,688.4609546970094,815.6568601279201,880.1691232426848
2019-01-04 15:00:00,442,488.93056348943514,725.757444865293,802.816734105521
2019-01-04 16:00:00,217,257.6306068314759,544.2831726748934,646.193567117022
2019-01-04 17:00:00,35,39.14946262170861,211.51753675266886,236.59422568384244
2019-01-04 18:00:00,0,0.0,0.0,0.0
2019-01-04 19:00:00,0,0.0,0.0,0.0
2019-01-04 20:00:00,0,0.0,0.0,0.0
2019-01-04 21:00:00,0,0.0,0.0,0.0
2019-01-04 22:00:00,0,0.0,0.0,0.0
2019-01-04 23:00:00,0,0.0,0.0,0.0
2019-01-05 00:00:00,0,0.0,0.0,0.0
2019-01-05 01:00:00,0,0.0,0.0,0.0
2019-01-05 02:00:00,0,0.0,0.0,0.0
2019-01-05 03:00:00,0,0.0,0.0,0.0
2019-01-05 04:00:00,0,0.0,0.0,0.0
2019-01-05 05:00:00,0,0.0,0.0,0.0
2019-01-05 06:00:00,58,64.599756751238,291.06463553124246,324.18456300355194
2019-01-05 07:00:00,224,291.43120176663615,520.3884549359414,677.0421107476088
2019-01-05 08:00:00,463,520.224094707586,727.3620533765225,817.2597532234389
2019-01-05 09:00:00,574,713.5188136321085,714.2811991627802,887.8973411608829
2019-01-05 10:00:00,746,851.1878494153747,810.6551671909576,924.9595554674694
2019-01-05 11:00:00,798,920.6278130793911,815.5185960005936,940.8384731348395
2019-01-05 12:00:00,703,915.7429284401647,721.4475922405659,939.7731590817662
2019-01-05 13:00:00,714,836.9766918149609,786.1059081315376,921.5018521066244
2019-01-05 14:00:00,638,691.2210484853448,813.2014784577374,881.0375839645607
2019-01-05 15:00:00,384,491.8816185526355,627.8389350956115,804.2250822531053
2019-01-05 16:00:00,205,260.46357079453765,510.750296876858,648.9358346776419
2019-01-05 17:00:00,31,40.93033645071273,184.4568749859053,243.54457915548906
2019-01-05 18:00:00,0,0.0,0.0,0.0
2019-01-05 19:00:00,0,0.0,0.0,0.0
2019-01-05 20:00:00,0,0.0,0.0,0.0
2019-01-05 21:00:00,0,0.0,0.0,0.0
2019-01-05 22:00:00,0,0.0,0.0,0.0
2019-01-05 23:00:00,0,0.0,0.0,0.0
2019-01-06 00:00:00,0,0.0,0.0,0.0
2019-01-06 01:00:00,0,0.0,0.0,0.0
2019-01-06 02:00:00,0,0.0,0.0,0.0
2019-01-06 03:00:00,0,0.0,0.0,0.0
2019-01-06 04:00:00,0,0.0,0.0,0.0
2019-01-06 05:00:00,0,0.0,0.0,0.0
2019-01-06 06:00:00,61,63.08944934623027,309.01062331231435,319.5952469985131
2019-01-06 07:00:00,190,289.8643231161071,442.9050851455672,675.6967511073769
2019-01-06 08:00:00,310,519.1485283771596,487.72558602254554,816.7807104370718
2019-01-06 09:00:00,564,713.1146893049203,702.1385888153777,887.7754283902008
2019-01-06 10:00:00,674,851.535995863097,732.1818495631434,925.0433240662248
2019-01-06 11:00:00,742,921.7348038300706,757.5720404277944,941.0788626291904
2019-01-06 12:00:00,774,917.5489684862412,793.0802308041195,940.1678910867571
2019-01-06 13:00:00,573,839.3612924594692,629.4739119894613,922.0873234502483
2019-01-06 14:00:00,392,694.0091168009275,498.13306901498055,881.9104369296482
2019-01-06 15:00:00,276,494.8455077963238,449.3397264637865,805.6295112863537
2019-01-06 16:00:00,117,263.29689027989093,289.5697410567371,651.6479687127531
2019-01-06 17:00:00,22,42.73306962172829,128.92970387244011,250.43463690408163
2019-01-06 18:00:00,0,0.0,0.0,0.0
2019-01-06 19:00:00,0,0.0,0.0,0.0
2019-01-06 20:00:00,0,0.0,0.0,0.0
2019-01-06 21:00:00,0,0.0,0.0,0.0
2019-01-06 22:00:00,0,0.0,0.0,0.0
2019-01-06 23:00:00,0,0.0,0.0,0.0
2019-01-07 00:00:00,0,0.0,0.0,0.0
2019-01-07 01:00:00,0,0.0,0.0,0.0
2019-01-07 02:00:00,0,0.0,0.0,0.0
2019-01-07 03:00:00,0,0.0,0.0,0.0
2019-01-07 04:00:00,0,0.0,0.0,0.0
2019-01-07 05:00:00,0,0.0,0.0,0.0
2019-01-07 06:00:00,55,61.63065079875858,281.1989072106185,315.099484641639
2019-01-07 07:00:00,234,288.3610134218818,547.2629661879299,674.3987330693012
2019-01-07 08:00:00,463,518.1444646847874,729.4527795471162,816.3324405427014
2019-01-07 09:00:00,666,712.784694390226,829.4118778935149,887.6758136756043
2019-01-07 10:00:00,793,851.9559559451355,861.1236708688918,925.1443129912875
2019-01-07 11:00:00,807,922.906799968941,823.112037330466,941.3329571109984
2019-01-07 12:00:00,613,919.4093918491895,627.1107614803892,940.5734483438284
2019-01-07 13:00:00,329,841.7867939806183,360.6161697764973,922.6806365158906
2019-01-07 14:00:00,223,696.8229714470651,282.5129025280817,882.7869067791613
2019-01-07 15:00:00,226,497.8200495415564,366.37445919503415,807.0289886160745
2019-01-07 16:00:00,155,266.128552602952,381.0975484985734,654.3286385965075
2019-01-07 17:00:00,32,44.554544788699786,184.76469633795617,257.25334182374945
2019-01-07 18:00:00,0,0.0,0.0,0.0
2019-01-07 19:00:00,0,0.0,0.0,0.0
2019-01-07 20:00:00,0,0.0,0.0,0.0
2019-01-07 21:00:00,0,0.0,0.0,0.0
2019-01-07 22:00:00,0,0.0,0.0,0.0
2019-01-07 23:00:00,0,0.0,0.0,0.0
2019-01-08 00:00:00,0,0.0,0.0,0.0
2019-01-08 01:00:00,0,0.0,0.0,0.0
2019-01-08 02:00:00,0,0.0,0.0,0.0
2019-01-08 03:00:00,0,0.0,0.0,0.0
2019-01-08 04:00:00,0,0.0,0.0,0.0
2019-01-08 05:00:00,0,0.0,0.0,0.0
2019-01-08 06:00:00,49,60.22367786674903,252.79859815607387,310.7032926636149
2019-01-08 07:00:00,221,286.92192658997425,518.489587091296,673.1494626473977
2019-01-08 08:00:00,354,517.2121534861217,558.4439669315659,815.9152732712083
2019-01-08 09:00:00,434,712.5285480002318,540.6347983499865,887.5984513057925
2019-01-08 10:00:00,466,852.4468966747158,505.80538028296843,925.2622891493368
2019-01-08 11:00:00,610,924.1424569880814,621.5234866122025,941.6003967108193
2019-01-08 12:00:00,528,921.3224304273809,539.2709049022285,940.989357506239
2019-01-08 13:00:00,541,844.2511304213245,591.6428253731958,923.2811906228964
2019-01-08 14:00:00,519,699.6604018164109,655.493393491367,883.6662255841472
2019-01-08 15:00:00,394,500.80305774640317,636.015422952716,808.4225091081016
2019-01-08 16:00:00,193,268.9565548817566,471.4385265411351,656.9765903473331
2019-01-08 17:00:00,28,46.39171050156469,159.33327070935994,263.99082028628794
2019-01-08 18:00:00,0,0.0,0.0,0.0
2019-01-08 19:00:00,0,0.0,0.0,0.0
2019-01-08 20:00:00,0,0.0,0.0,0.0
2019-01-08 21:00:00,0,0.0,0.0,0.0
2019-01-08 22:00:00,0,0.0,0.0,0.0
2019-01-08 23:00:00,0,0.0,0.0,0.0
2019-01-09 00:00:00,0,0.0,0.0,0.0
2019-01-09 01:00:00,0,0.0,0.0,0.0
2019-01-09 02:00:00,0,0.0,0.0,0.0
2019-01-09 03:00:00,0,0.0,0.0,0.0
2019-01-09 04:00:00,0,0.0,0.0,0.0
2019-01-09 05:00:00,0,0.0,0.0,0.0
2019-01-09 06:00:00,45,58.86876727632439,234.22545131213738,306.4125240774726
2019-01-09 07:00:00,177,285.5476497696195,416.5161190096048,671.9502761263038
2019-01-09 08:00:00,309,516.3517683103325,488.03669922104143,815.5294907544421
2019-01-09 09:00:00,454,712.3458895205346,565.6586879443067,887.5432626182943
2019-01-09 10:00:00,183,853.0079081783106,198.5299886017273,925.3969961083237
2019-01-09 11:00:00,191,925.4403620171059,194.39311405150778,941.8808054526696
2019-01-09 12:00:00,360,923.2862610504772,367.068658045967,941.4151356557696
2019-01-09 13:00:00,217,846.7521975249872,236.76794660208543,923.8883828976714
2019-01-09 14:00:00,175,702.5191775640744,220.3439292051203,884.5476338652443
2019-01-09 15:00:00,169,503.7923447489946,271.65505513010044,809.8090957805366
2019-01-09 16:00:00,77,271.77890685177863,186.8742511039419,659.5906452438197
2019-01-09 17:00:00,20,48.241588231015285,112.2012440729491,270.6383107787427
2019-01-09 18:00:00,0,0.0,0.0,0.0
2019-01-09 19:00:00,0,0.0,0.0,0.0
2019-01-09 20:00:00,0,0.0,0.0,0.0
2019-01-09 21:00:00,0,0.0,0.0,0.0
2019-01-09 22:00:00,0,0.0,0.0,0.0
2019-01-09 23:00:00,0,0.0,0.0,0.0
2019-01-10 00:00:00,0,0.0,0.0,0.0
2019-01-10 01:00:00,0,0.0,0.0,0.0
2019-01-10 02:00:00,0,0.0,0.0,0.0
2019-01-10 03:00:00,0,0.0,0.0,0.0
2019-01-10 04:00:00,0,0.0,0.0,0.0
2019-01-10 05:00:00,0,0.0,0.0,0.0
2019-01-10 06:00:00,43,57.624522744248424,225.66999075118363,302.4215235985096
2019-01-10 07:00:00,164,284.2387028841301,387.0394789263755,670.8024357011133
2019-01-10 08:00:00,408,515.5634061280722,645.1030645719973,815.1753266529328
2019-01-10 09:00:00,637,712.236278952579,793.7590002624348,887.5101361570419
2019-01-10 10:00:00,692,853.665732672131,750.2748433233876,925.5548032241732
2019-01-10 11:00:00,391,926.7990354299276,397.48633587595185,942.1737920368502
2019-01-10 12:00:00,295,925.2990076042223,300.2768117384702,941.8502912141233
2019-01-10 13:00:00,380,849.2878552338976,413.65316759682275,924.501609260562
2019-01-10 14:00:00,378,705.3358178338406,474.5053261693649,885.4116462967785
2019-01-10 15:00:00,252,506.785724021323,403.36441224439164,811.1878004115454
2019-01-10 16:00:00,139,274.59363366385156,335.1919956862319,662.1696983490682
2019-01-10 17:00:00,27,50.101277830386806,149.37899293404678,277.18808988933574
2019-01-10 18:00:00,0,0.0,0.0,0.0
2019-01-10 19:00:00,0,0.0,0.0,0.0
2019-01-10 20:00:00,0,0.0,0.0,0.0
2019-01-10 21:00:00,0,0.0,0.0,0.0
2019-01-10 22:00:00,0,0.0,0.0,0.0
2019-01-10 23:00:00,0,0.0,0.0,0.0
2019-01-11 00:00:00,0,0.0,0.0,0.0
2019-01-11 01:00:00,0,0.0,0.0,0.0
2019-01-11 02:00:00,0,0.0,0.0,0.0
2019-01-11 03:00:00,0,0.0,0.0,0.0
2019-01-11 04:00:00,0,0.0,0.0,0.0
2019-01-11 05:00:00,0,0.0,0.0,0.0
2019-01-11 06:00:00,47,56.37362489311458,248.7488984175648,298.35908706313325
2019-01-11 07:00:00,136,282.9955382313452,321.84312731210343,669.7071252922653
2019-01-11 08:00:00,216,514.8470871989723,341.86507976077604,814.8529654161107
2019-01-11 09:00:00,368,712.2476375145675,458.555390395464,887.513569235705
2019-01-11 10:00:00,612,854.3637718539237,663.1155661629313,925.7220854281244
2019-01-11 11:00:00,549,928.2169325303671,557.4353642671709,942.4789506448475
2019-01-11 12:00:00,547,927.3587432200825,555.8097116818828,942.294324853432
2019-01-11 13:00:00,366,851.8136352325868,397.4933965833901,925.1100959689776
2019-01-11 14:00:00,278,708.2305227054554,347.89524979788894,886.2950885291506
2019-01-11 15:00:00,174,509.7810129254933,277.3446576501666,812.5577040596326
2019-01-11 16:00:00,167,277.39877865989536,400.17127785553896,664.7127169574619
2019-01-11 17:00:00,31,51.9085991677915,169.26562658908847,283.4303730160666
2019-01-11 18:00:00,0,0.0,0.0,0.0
2019-01-11 19:00:00,0,0.0,0.0,0.0
2019-01-11 20:00:00,0,0.0,0.0,0.0
2019-01-11 21:00:00,0,0.0,0.0,0.0
2019-01-11 22:00:00,0,0.0,0.0,0.0
2019-01-11 23:00:00,0,0.0,0.0,0.0
2019-01-12 00:00:00,0,0.0,0.0,0.0
2019-01-12 01:00:00,0,0.0,0.0,0.0
2019-01-12 02:00:00,0,0.0,0.0,0.0
2019-01-12 03:00:00,0,0.0,0.0,0.0
2019-01-12 04:00:00,0,0.0,0.0,0.0
2019-01-12 05:00:00,0,0.0,0.0,0.0
2019-01-12 06:00:00,30,55.175041360695786,160.08234291617805,294.41832971724034
2019-01-12 07:00:00,120,281.81854014827456,284.72169909254796,668.6654465566517
2019-01-12 08:00:00,249,514.2669940265365,394.4124158250543,814.5915160365262
2019-01-12 09:00:00,433,712.2823820750534,539.5302931406384,887.5240702075422
2019-01-12 10:00:00,531,855.1287041707754,574.9493102374673,925.9051951548898
2019-01-12 11:00:00,428,929.692445314799,434.0323844387172,942.7958617631867
2019-01-12 12:00:00,643,929.4436580085439,652.2002760804891,942.7424733350421
2019-01-12 13:00:00,574,854.4119138121468,621.9144266959852,925.7336159245659
2019-01-12 14:00:00,486,711.1397960476941,606.3065326365943,887.1784032131117
2019-01-12 15:00:00,410,512.7760354711756,650.7838180639608,813.9179175015431
2019-01-12 16:00:00,183,280.1131184453037,435.8527730547977,667.1479751006154
2019-01-12 17:00:00,29,53.778864210368546,156.25547032249005,289.76695588277465
2019-01-12 18:00:00,0,0.0,0.0,0.0
2019-01-12 19:00:00,0,0.0,0.0,0.0
2019-01-12 20:00:00,0,0.0,0.0,0.0
2019-01-12 21:00:00,0,0.0,0.0,0.0
2019-01-12 22:00:00,0,0.0,0.0,0.0
2019-01-12 23:00:00,0,0.0,0.0,0.0
2019-01-13 00:00:00,0,0.0,0.0,0.0
2019-01-13 01:00:00,0,0.0,0.0,0.0
2019-01-13 02:00:00,0,0.0,0.0,0.0
2019-01-13 03:00:00,0,0.0,0.0,0.0
2019-01-13 04:00:00,0,0.0,0.0,0.0
2019-01-13 05:00:00,0,0.0,0.0,0.0
2019-01-13 06:00:00,43,54.028709433360746,231.28409137544025,290.6042085926167
2019-01-13 07:00:00,90,280.78007598404855,214.03524402109196,667.7425786611842
2019-01-13 08:00:00,145,513.6943841722425,229.86098778266262,814.3330935464706
2019-01-13 09:00:00,445,712.3883851237404,554.4201372170793,887.5561038924892
2019-01-13 10:00:00,600,855.9593231313496,649.1690180822341,926.1037888591866
2019-01-13 11:00:00,837,931.2279978945486,847.6931548482836,943.1249694364166
2019-01-13 12:00:00,774,931.5913756209095,783.6471492203924,943.2027464387976
2019-01-13 13:00:00,775,857.0381789166049,837.6873665143985,926.3613614179957
2019-01-13 14:00:00,633,714.0001183799573,787.2979843584679,888.0424234316712
2019-01-13 15:00:00,401,515.6940792374835,633.9201422939116,815.2340750382873
2019-01-13 16:00:00,170,282.8932659718768,402.3950666158063,669.6167917995081
2019-01-13 17:00:00,30,55.65078578389924,159.560130734713,295.98822183894896
2019-01-13 18:00:00,0,0.0,0.0,0.0
2019-01-13 19:00:00,0,0.0,0.0,0.0
2019-01-13 20:00:00,0,0.0,0.0,0.0
2019-01-13 21:00:00,0,0.0,0.0,0.0
2019-01-13 22:00:00,0,0.0,0.0,0.0
2019-01-13 23:00:00,0,0.0,0.0,0.0
2019-01-14 00:00:00,0,0.0,0.0,0.0
2019-01-14 01:00:00,0,0.0,0.0,0.0
2019-01-14 02:00:00,0,0.0,0.0,0.0
2019-01-14 03:00:00,0,0.0,0.0,0.0
2019-01-14 04:00:00,0,0.0,0.0,0.0
2019-01-14 05:00:00,0,0.0,0.0,0.0
2019-01-14 06:00:00,58,52.99095415991893,314.2521542009605,287.1124396192909
2019-01-14 07:00:00,261,279.73612354013875,622.1496411520272,666.8112217538562
2019-01-14 08:00:00,436,513.1934192683925,691.6505895523604,814.1067224572829
2019-01-14 09:00:00,432,712.613020278109,538.0950715132399,887.6239678421641
2019-01-14 10:00:00,742,856.8817646719472,802.1321833629044,926.3240441781231
2019-01-14 11:00:00,883,932.8136297667527,893.0816862629297,943.4640650522489
2019-01-14 12:00:00,855,933.7800248603075,864.0559224388528,943.6703634335064
2019-01-14 13:00:00,715,859.6478589086189,771.0047881003854,926.982678739566
2019-01-14 14:00:00,479,716.9316877891224,593.9119962640134,888.923444425399
2019-01-14 15:00:00,418,518.6820861410484,658.0665755504765,816.5725938426243
2019-01-14 16:00:00,181,285.57872253882266,425.89979624474574,671.9774571332559
2019-01-14 17:00:00,28,57.46053355062553,147.10916983795389,301.89183532422925
2019-01-14 18:00:00,0,0.0,0.0,0.0
2019-01-14 19:00:00,0,0.0,0.0,0.0
2019-01-14 20:00:00,0,0.0,0.0,0.0
2019-01-14 21:00:00,0,0.0,0.0,0.0
2019-01-14 22:00:00,0,0.0,0.0,0.0
2019-01-14 23:00:00,0,0.0,0.0,0.0
2019-01-15 00:00:00,0,0.0,0.0,0.0
2019-01-15 01:00:00,0,0.0,0.0,0.0
2019-01-15 02:00:00,0,0.0,0.0,0.0
2019-01-15 03:00:00,0,0.0,0.0,0.0
2019-01-15 04:00:00,0,0.0,0.0,0.0
2019-01-15 05:00:00,0,0.0,0.0,0.0
2019-01-15 06:00:00,58,51.948182749134176,316.6003806156384,283.56576604597626
2019-01-15 07:00:00,263,278.8308005726334,628.1879739087292,666.0005919204241
2019-01-15 08:00:00,495,512.8276605341946,785.6458703650459,813.94128021749
2019-01-15 09:00:00,693,712.8591089055917,862.9684348451074,887.6982820740785
2019-01-15 10:00:00,832,857.8671242583964,898.6206051910926,926.5589836233441
2019-01-15 11:00:00,874,934.4556992648857,882.7532613599517,943.814434922737
2019-01-15 12:00:00,776,935.9876012517998,782.7593895961581,944.1405714245246
2019-01-15 13:00:00,745,862.323308579187,801.4102701776558,927.6171217569615
2019-01-15 14:00:00,611,719.8097554411644,755.280132058047,889.7839724161589
2019-01-15 15:00:00,408,521.5888377827574,639.7554121587206,817.8658869928822
2019-01-15 16:00:00,146,288.32635657216554,341.4805187810472,674.3687247980292
2019-01-15 17:00:00,31,59.32761734681545,160.8699702806549,307.87200127110543
2019-01-15 18:00:00,0,0.0,0.0,0.0
2019-01-15 19:00:00,0,0.0,0.0,0.0
2019-01-15 20:00:00,0,0.0,0.0,0.0
2019-01-15 21:00:00,0,0.0,0.0,0.0
2019-01-15 22:00:00,0,0.0,0.0,0.0
2019-01-15 23:00:00,0,0.0,0.0,0.0
2019-01-16 00:00:00,0,0.0,0.0,0.0
2019-01-16 01:00:00,0,0.0,0.0,0.0
2019-01-16 02:00:00,0,0.0,0.0,0.0
2019-01-16 03:00:00,0,0.0,0.0,0.0
2019-01-16 04:00:00,0,0.0,0.0,0.0
2019-01-16 05:00:00,0,0.0,0.0,0.0
2019-01-16 06:00:00,52,51.01260369207402,285.7770337153928,280.3505877926886
2019-01-16 07:00:00,243,277.9206172007533,581.6028670506552,665.1828303557439
2019-01-16 08:00:00,490,512.5326428397656,778.0300335592647,813.8077332833499
2019-01-16 09:00:00,671,713.2219006754675,835.2505993941785,887.8077794936504
2019-01-16 10:00:00,765,858.8867299443406,825.4910589390824,926.8017205365744
2019-01-16 11:00:00,854,936.1482839904687,861.3221232778737,944.174739659963
2019-01-16 12:00:00,808,938.2318326263623,813.498955503059,944.6170988382013
2019-01-16 13:00:00,720,864.9776104452894,772.6624312522156,928.244032590818
2019-01-16 14:00:00,542,722.7544809132528,667.9137960959697,890.6599427899314
2019-01-16 15:00:00,436,524.486774290718,680.9474990745263,819.1466909425
2019-01-16 16:00:00,217,290.97555355087803,504.62456604126515,676.6516702268605
2019-01-16 17:00:00,37,61.12662509491693,189.78088526049032,313.53148712160646
2019-01-16 18:00:00,0,0.0,0.0,0.0
2019-01-16 19:00:00,0,0.0,0.0,0.0
2019-01-16 20:00:00,0,0.0,0.0,0.0
2019-01-16 21:00:00,0,0.0,0.0,0.0
2019-01-16 22:00:00,0,0.0,0.0,0.0
2019-01-16 23:00:00,0,0.0,0.0,0.0
2019-01-17 00:00:00,0,0.0,0.0,0.0
2019-01-17 01:00:00,0,0.0,0.0,0.0
2019-01-17 02:00:00,0,0.0,0.0,0.0
2019-01-17 03:00:00,0,0.0,0.0,0.0
2019-01-17 04:00:00,0,0.0,0.0,0.0
2019-01-17 05:00:00,0,0.0,0.0,0.0
2019-01-17 06:00:00,42,50.127478886647935,232.3224063356158,277.2794409162815
2019-01-17 07:00:00,167,277.14889257147513,400.3962400786534,664.4872726202472
2019-01-17 08:00:00,276,512.2443419977171,438.41360796745863,813.6771381744056
2019-01-17 09:00:00,470,713.6522995999171,584.7815077014998,887.9375909248554
2019-01-17 10:00:00,803,859.9937133301071,865.626169718859,927.0648369268231
2019-01-17 11:00:00,907,937.8855791838319,913.4388374787322,944.5436749038003
2019-01-17 12:00:00,907,940.5105524359371,911.4253676615106,945.0994223191337
2019-01-17 13:00:00,821,867.6507780655837,878.930389292617,928.8728820161089
2019-01-17 14:00:00,574,725.6411742900674,705.2097038486861,891.514281570577
2019-01-17 15:00:00,461,527.4483130606985,717.0863876617833,820.4468665748324
2019-01-17 16:00:00,247,293.60392174610786,571.1336444148377,678.8950519892445
2019-01-17 17:00:00,45,62.91664072129899,228.20619935990783,319.0659434555656
2019-01-17 18:00:00,0,0.0,0.0,0.0
2019-01-17 19:00:00,0,0.0,0.0,0.0
2019-01-17 20:00:00,0,0.0,0.0,0.0
2019-01-17 21:00:00,0,0.0,0.0,0.0
2019-01-17 22:00:00,0,0.0,0.0,0.0
2019-01-17 23:00:00,0,0.0,0.0,0.0
2019-01-18 00:00:00,0,0.0,0.0,0.0
2019-01-18 01:00:00,0,0.0,0.0,0.0
2019-01-18 02:00:00,0,0.0,0.0,0.0
2019-01-18 03:00:00,0,0.0,0.0,0.0
2019-01-18 04:00:00,0,0.0,0.0,0.0
2019-01-18 05:00:00,0,0.0,0.0,0.0
2019-01-18 06:00:00,59,49.292478121149095,328.3863935535732,274.35557829699263
2019-01-18 07:00:00,268,276.443888327159,643.5729960982603,663.8500800886665
2019-01-18 08:00:00,488,512.0895587949151,775.3335394126323,813.6069879440876
2019-01-18 09:00:00,531,714.1492626184364,660.3302846880408,888.0873557336845
2019-01-18 10:00:00,694,861.1592006654813,747.3355921607402,927.3413849769557
2019-01-18 11:00:00,748,939.6735313576502,752.1782368314077,944.9224331734488
2019-01-18 12:00:00,683,942.8215606382689,685.0033553411245,945.5870168743331
2019-01-18 13:00:00,547,870.3404964577662,584.1830794974942,929.5030921975791
2019-01-18 14:00:00,450,728.5287826658631,551.1986344780972,892.3646004075872
