,Irr_angulo_medida,Irr_angulo_teorica,Irr_global_medida,Irr_global_teorica
2019-12-04 08:00:00,646,695.2374779585784,923.4856421510617,993.8727999691368
2019-12-04 09:00:00,837,903.5695676664357,962.6722656148464,1039.2369926476404
2019-12-04 10:00:00,1006,1062.9108719564445,1008.0916648208557,1065.120865275109
2019-12-04 11:00:00,1115,1160.6182877317547,1036.0445532608749,1078.4325160712533
2019-12-04 12:00:00,1146,1189.0552789871824,1042.8312577028005,1082.0104817315512
2019-12-04 13:00:00,1094,1146.0845436661707,1027.6295624601655,1076.5542579067876
2019-12-04 14:00:00,1009,1034.974633497212,1034.362803527336,1060.9903503308751
2019-12-04 15:00:00,834,864.4579761530798,995.5296004731871,1031.8866949946466
2019-12-04 16:00:00,595,648.1817083600254,900.4978943267284,980.985316839167
2019-12-04 17:00:00,361,404.6480622046113,790.8575815205443,886.4791906983758
2019-12-04 18:00:00,121,160.6284493275892,506.3692532697312,672.2091565279852
2019-12-04 19:00:00,0,0.0,0.0,0.0
2019-12-04 20:00:00,0,0.0,0.0,0.0
2019-12-04 21:00:00,0,0.0,0.0,0.0
2019-12-04 22:00:00,0,0.0,0.0,0.0
2019-12-04 23:00:00,0,0.0,0.0,0.0
2019-12-05 00:00:00,0,0.0,0.0,0.0
2019-12-05 01:00:00,0,0.0,0.0,0.0
2019-12-05 02:00:00,0,0.0,0.0,0.0
2019-12-05 03:00:00,0,0.0,0.0,0.0
2019-12-05 04:00:00,0,0.0,0.0,0.0
2019-12-05 05:00:00,0,0.0,0.0,0.0
2019-12-05 06:00:00,123,206.83008706956312,435.7505324546077,732.734313562561
2019-12-05 07:00:00,81,453.84902553174703,162.5351159488134,910.6963455315861
2019-12-05 08:00:00,552,693.6399591730615,790.5800221895959,993.4382143380967
2019-12-05 09:00:00,642,902.2367629092106,739.3029779381737,1038.9818156138276
2019-12-05 10:00:00,1029,1061.9432163735698,1031.9334290892464,1064.9705585718575
2019-12-05 11:00:00,1248,1160.1373430323831,1160.031533082549,1078.362099859111
2019-12-05 12:00:00,1002,1189.2036739317723,911.6894033677071,1082.020347274993
2019-12-05 13:00:00,1109,1146.8969377259198,1041.0754225191997,1076.6512299630192
2019-12-05 14:00:00,1000,1036.5008394786535,1023.8388833145698,1061.2098620464385
2019-12-05 15:00:00,560,866.5515813148354,667.0996742698208,1032.2790672020085
2019-12-05 16:00:00,596,650.7783796101285,899.0768997417978,981.7110871793038
2019-12-05 17:00:00,359,407.64794991180787,782.0557549999983,888.0318251879675
2019-12-05 18:00:00,91,163.46806249515225,376.50412873225713,676.3340708273346
2019-12-05 19:00:00,0,0.0,0.0,0.0
2019-12-05 20:00:00,0,0.0,0.0,0.0
2019-12-05 21:00:00,0,0.0,0.0,0.0
2019-12-05 22:00:00,0,0.0,0.0,0.0
2019-12-05 23:00:00,0,0.0,0.0,0.0
2019-12-06 00:00:00,0,0.0,0.0,0.0
2019-12-06 01:00:00,0,0.0,0.0,0.0
2019-12-06 02:00:00,0,0.0,0.0,0.0
2019-12-06 03:00:00,0,0.0,0.0,0.0
2019-12-06 04:00:00,0,0.0,0.0,0.0
2019-12-06 05:00:00,0,0.0,0.0,0.0
2019-12-06 06:00:00,120,205.45304640917078,427.00892011762164,731.0856956837969
2019-12-06 07:00:00,362,452.17052330757537,728.4505828533537,909.9002244544453
2019-12-06 08:00:00,610,692.0507035479743,875.2731800650522,993.0056066568723
2019-12-06 09:00:00,830,900.7953379509972,957.0728981068145,1038.7069936070702
2019-12-06 10:00:00,1004,1060.8977870548565,1007.7017950029098,1064.8093668623442
2019-12-06 11:00:00,1119,1159.6521318420391,1040.4917217930322,1078.2917277401998
2019-12-06 12:00:00,1141,1189.3389446113968,1038.0516407496102,1082.029134847739
2019-12-06 13:00:00,1083,1147.7248365537228,1016.0283815297245,1076.7507000232195
2019-12-06 14:00:00,1008,1037.9721202033097,1030.7721949028446,1061.4214291566716
2019-12-06 15:00:00,836,868.6998649621703,993.8089819885016,1032.6814933631617
2019-12-06 16:00:00,613,653.4374001301143,921.6537175204769,982.4518906963054
2019-12-06 17:00:00,303,410.54223570722104,656.5069085472285,889.5175379281034
2019-12-06 18:00:00,112,166.36385269846346,458.11297163851077,680.4771333296837
2019-12-06 19:00:00,0,0.0,0.0,0.0
2019-12-06 20:00:00,0,0.0,0.0,0.0
2019-12-06 21:00:00,0,0.0,0.0,0.0
2019-12-06 22:00:00,0,0.0,0.0,0.0
2019-12-06 23:00:00,0,0.0,0.0,0.0
2019-12-07 00:00:00,0,0.0,0.0,0.0
2019-12-07 01:00:00,0,0.0,0.0,0.0
2019-12-07 02:00:00,0,0.0,0.0,0.0
2019-12-07 03:00:00,0,0.0,0.0,0.0
2019-12-07 04:00:00,0,0.0,0.0,0.0
2019-12-07 05:00:00,0,0.0,0.0,0.0
2019-12-07 06:00:00,71,203.92360074906412,253.90269565886075,729.2500273049106
2019-12-07 07:00:00,237,450.4182989805889,478.33116355260154,909.0679706192768
2019-12-07 08:00:00,576,690.3281957373127,828.1591771809161,992.5375530670127
2019-12-07 09:00:00,812,899.3056631370307,937.6121328071074,1038.4235232258884
2019-12-07 10:00:00,1016,1059.8172059175283,1020.6267540184485,1064.643498748532
2019-12-07 11:00:00,1151,1159.122715799192,1070.6604558973215,1078.2162079396214
2019-12-07 12:00:00,1155,1189.4589805333871,1050.6897015089116,1082.0366244274624
2019-12-07 13:00:00,1099,1148.5426431010962,1030.399238356649,1076.8493764071902
2019-12-07 14:00:00,1013,1039.481469363978,1034.5929972595302,1061.6389427295346
2019-12-07 15:00:00,847,870.8370121222792,1004.8032554339864,1033.081304289105
2019-12-07 16:00:00,297,656.0796668388699,445.07705276619964,983.1852003248296
2019-12-07 17:00:00,362,413.49598483145405,780.0566073876811,891.0228593813594
2019-12-07 18:00:00,113,169.23594480376698,457.06077939668774,684.5231224242882
2019-12-07 19:00:00,0,0.0,0.0,0.0
2019-12-07 20:00:00,0,0.0,0.0,0.0
2019-12-07 21:00:00,0,0.0,0.0,0.0
2019-12-07 22:00:00,0,0.0,0.0,0.0
2019-12-07 23:00:00,0,0.0,0.0,0.0
2019-12-08 00:00:00,0,0.0,0.0,0.0
2019-12-08 01:00:00,0,0.0,0.0,0.0
2019-12-08 02:00:00,0,0.0,0.0,0.0
2019-12-08 03:00:00,0,0.0,0.0,0.0
2019-12-08 04:00:00,0,0.0,0.0,0.0
2019-12-08 05:00:00,0,0.0,0.0,0.0
2019-12-08 06:00:00,125,202.31705698946155,449.36418489959766,727.3123152428387
2019-12-08 07:00:00,352,448.5940911601897,712.6405824341069,908.1998704570921
2019-12-08 08:00:00,607,688.5456991605456,874.5625267355263,992.053157217012
2019-12-08 09:00:00,835,897.7694199248762,965.548518404321,1038.1316566193664
2019-12-08 10:00:00,1005,1058.7029162588594,1010.4775342748505,1064.473146617757
2019-12-08 11:00:00,1125,1158.5705644915088,1046.8983529022819,1078.1383250553133
2019-12-08 12:00:00,1104,1189.5644044264202,1004.2124264034211,1082.0428957719166
2019-12-08 13:00:00,1143,1149.3504586019242,1070.9968648127326,1076.9472771073818
2019-12-08 14:00:00,1008,1040.9816378263886,1028.212367609582,1061.8553516543368
2019-12-08 15:00:00,847,872.9620522705427,1002.7425028746758,1033.4783390889934
2019-12-08 16:00:00,204,658.7037402571734,304.7163279632742,983.9107105237264
2019-12-08 17:00:00,425,416.4238673478777,910.8844941879914,892.503632416421
2019-12-08 18:00:00,123,172.08186575308878,492.10311483803645,688.4717247498846
2019-12-08 19:00:00,0,0.0,0.0,0.0
2019-12-08 20:00:00,0,0.0,0.0,0.0
2019-12-08 21:00:00,0,0.0,0.0,0.0
2019-12-08 22:00:00,0,0.0,0.0,0.0
2019-12-08 23:00:00,0,0.0,0.0,0.0
2019-12-09 00:00:00,0,0.0,0.0,0.0
2019-12-09 01:00:00,0,0.0,0.0,0.0
2019-12-09 02:00:00,0,0.0,0.0,0.0
2019-12-09 03:00:00,0,0.0,0.0,0.0
2019-12-09 04:00:00,0,0.0,0.0,0.0
2019-12-09 05:00:00,0,0.0,0.0,0.0
2019-12-09 06:00:00,120,200.6351465344904,433.78573753785315,725.2722084623263
2019-12-09 07:00:00,347,446.69967345427756,704.7952024006008,907.2962154596248
2019-12-09 08:00:00,565,686.7050090237722,815.8194354408625,991.5527305773207
2019-12-09 09:00:00,765,896.1882865922788,885.9089335648644,1037.8316460761944
2019-12-09 10:00:00,995,1057.5563410792759,1001.3433485494604,1064.2985003578265
2019-12-09 11:00:00,1129,1157.9967248868365,1051.0631797380995,1078.0582106163538
2019-12-09 12:00:00,1179,1189.6557941706433,1072.356075736593,1082.0480228279314
2019-12-09 13:00:00,1103,1150.1483338115468,1032.8928477538045,1077.0444132818693
2019-12-09 14:00:00,1005,1042.4721309100062,1023.8939842267145,1062.0705906097107
2019-12-09 15:00:00,844,875.0739682728035,997.1595115609306,1033.8724298371967
2019-12-09 16:00:00,620,661.3081432367228,923.124016094528,984.628111388224
2019-12-09 17:00:00,366,419.324033153213,780.2775976282816,893.9594240890463
2019-12-09 18:00:00,125,174.89915422396518,494.8013722367264,692.3227321044866
2019-12-09 19:00:00,0,0.0,0.0,0.0
2019-12-09 20:00:00,0,0.0,0.0,0.0
2019-12-09 21:00:00,0,0.0,0.0,0.0
2019-12-09 22:00:00,0,0.0,0.0,0.0
2019-12-09 23:00:00,0,0.0,0.0,0.0
2019-12-10 00:00:00,0,0.0,0.0,0.0
2019-12-10 01:00:00,0,0.0,0.0,0.0
2019-12-10 02:00:00,0,0.0,0.0,0.0
2019-12-10 03:00:00,0,0.0,0.0,0.0
2019-12-10 04:00:00,0,0.0,0.0,0.0
2019-12-10 05:00:00,0,0.0,0.0,0.0
2019-12-10 06:00:00,106,198.87966148262473,385.41753886962846,723.1293364137553
2019-12-10 07:00:00,372,444.7368519029795,758.1222807138575,906.3573023714728
2019-12-10 08:00:00,612,684.734962680134,885.7477516766834,991.0170811901086
2019-12-10 09:00:00,839,894.563935866046,973.0801635566933,1037.523743771694
2019-12-10 10:00:00,1024,1056.3788810469744,1031.5036021606145,1064.1197471155795
2019-12-10 11:00:00,1129,1157.3804648463724,1051.539876664976,1077.9731720628938
2019-12-10 12:00:00,1137,1189.7336818292733,1034.091264707507,1082.0520736217698
2019-12-10 13:00:00,1097,1150.9362686960344,1026.6627944060467,1077.1407892458883
2019-12-10 14:00:00,900,1043.998058654184,915.7701127889727,1062.2913554724564
2019-12-10 15:00:00,857,877.1716974109695,1010.47917758026,1034.2634018629137
2019-12-10 16:00:00,614,663.8913625650275,911.2891157065363,985.3370891157839
2019-12-10 17:00:00,421,422.2772921945999,892.7228042553928,895.4312790055515
2019-12-10 18:00:00,156,177.76305350801417,610.9492249029479,696.1807676737341
2019-12-10 19:00:00,0,0.0,0.0,0.0
2019-12-10 20:00:00,0,0.0,0.0,0.0
